SMILES	GABAAalpha	NMDA	O00222	O15303	P41594	Q13255	Q14416	Q14643	Q14831	Q14832	Q14833
CCOC(=O)c1c(N=C=S)sc(-c2ccccc2)c1C				5.46							
CCOC(=O)c1c(N=NC#N)sc(-c2ccccc2)c1C				4.68							
CCOC(=O)c1c(N=NN(C)C)sc(-c2ccccc2)c1C				4.42							
CCOC(=O)c1c(N=NN2CCOCC2)sc(-c2ccccc2)c1C				4.27							
CCOC(=O)c1c(O)c2c(ccc(Br)c2)nc1	7.715										
CCOC(=O)c1c(O)c2c(ccc(Cc3ccccc3)c2)nc1	8.855										
CCOC(=O)c1c2C3CCCN3C(=O)c3c(ccc(Br)c3)-n2cn1	7.802										
CCOC(=O)c1c2C3CCCN3C(=O)c3c(ccc(C#C[Si](C)(C)C)c3)-n2cn1	7.116										
CCOC(=O)c1c2C3CCCN3C(=O)c3c(ccc(OC)c3)-n2cn1	7.859399999999999										
CCOC(=O)c1c2C3CCCN3C(=O)c3c(cccc3)-n2cn1	7.90325										
CCOC(=O)c1c2C3CCN3C(=O)c3c(ccc(Br)c3)-n2cn1	8.172										
CCOC(=O)c1c2C3CCN3C(=O)c3c(ccc(C#C[Si](C)(C)C)c3)-n2cn1	7.392										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(Br)c3)-n2cn1	7.970000000000001										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(C#C[Si](C)(C)C)c3)-n2cn1	7.085										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(C#N)c3)-n2cn1	7.8225										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(CC)c3)-n2cn1	7.682										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(Cl)c3)-n2cn1	7.931666666666666										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(F)c3)-n2cn1	8.721833333333334										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(N=C=S)c3)-n2cn1	6.33										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(N=[N+]=[N-])c3)-n2cn1	8.546800000000001										
CCOC(=O)c1c2CN(C)C(=O)c3c(ccc(OCC)c3)-n2cn1	7.885										
CCOC(=O)c1c2CN(C)C(=O)c3c(cccc3)-n2cn1	8.5006										
CCOC(=O)c1c2CN=C(c3ccc(C)cc3)c3c(cccc3)-n2cn1	6.51										
CCOC(=O)c1c2CN=C(c3ccc(F)cc3)c3c(ccc(F)c3)-n2cn1	6.665										
CCOC(=O)c1c2Cc3c(nc(-c4ccccc4)nc3)-c3c(cccc3)-n2cn1	6.77										
CCOC(=O)c1c2Cc3c(nc(C(C)C)nc3)-c3c(ccc(F)c3)-n2cn1	7.95										
CCOC(=O)c1c2Cc3c(nc(C(C)C)nc3)-c3c(cccc3)-n2cn1	8.05										
CCOC(=O)c1c2Cc3c(nc(C)nc3)-c3c(ccc(Br)c3)-n2cn1	7.9										
CCOC(=O)c1c2Cc3c(nc(C)nc3)-c3c(ccc(F)c3)-n2cn1	8.34										
CCOC(=O)c1c2Cc3c(nc(C)nc3)-c3c(cccc3)-n2cn1	8.42										
CCOC(=O)c1c2Cc3c(nc(C4CC4)nc3)-c3c(ccc(F)c3)-n2cn1	8.11										
CCOC(=O)c1c2Cc3c(nc(C4CC4)nc3)-c3c(cccc3)-n2cn1	8.12										
CCOC(=O)c1c2Cc3c(nc(Cc4ccc(OC)cc4)nc3)-c3c(cccc3)-n2cn1	7.9										
CCOC(=O)c1c2Cc3c(ncnc3)-c3c(ccc(Br)c3)-n2cn1	7.7										
CCOC(=O)c1c2Cc3c(ncnc3)-c3c(cccc3)-n2cn1	8.43										
CCOC(=O)c1c2Cn3c(-c4ccccc4)nnc3-c3c(ccc(OC)c3)-n2cn1	7.27										
CCOC(=O)c1c2Cn3c(C)nnc3-c3c(ccc(OC)c3)-n2cn1	7.84										
CCOC(=O)c1c2Cn3c(Cc4ccccc4)nnc3-c3c(ccc(Br)c3)-n2cn1	7.72										
CCOC(=O)c1c2Cn3c(Cc4ccccc4)nnc3-c3c(ccc(OC)c3)-n2cn1	7.64										
CCOC(=O)c1c2Cn3cnnc3-c3c(ccc(Br)c3)-n2cn1	9.22										
CCOC(=O)c1c2Cn3cnnc3-c3c(ccc(C)c3)-n2cn1	8.68										
CCOC(=O)c1c2Cn3cnnc3-c3c(ccc(Cl)c3)-n2cn1	8.92										
CCOC(=O)c1c2Cn3cnnc3-c3c(ccc(F)c3)-n2cn1	8.77										
CCOC(=O)c1c2Cn3cnnc3-c3c(ccc(O)c3)-n2cn1	9.22										
CCOC(=O)c1c2Cn3cnnc3-c3c(ccc(OC)c3)-n2cn1	8.85										
CCOC(=O)c1c2Cn3cnnc3-c3c(cccc3)-n2cn1	9.1										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(Br)c3)-n2cn1	9.52										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(C)c3)-n2cn1	9.3										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(C4CC4)c3)-n2cn1	9.22										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(Cl)c3)-n2cn1	9.7										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(F)c3)-n2cn1	9.7										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(NC(=O)C(C)C)c3)-n2cn1	8.19										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(OC(F)(F)F)c3)-n2cn1	9.1										
CCOC(=O)c1c2Cn3ncnc3-c3c(ccc(OC)c3)-n2cn1	9.7										
CCOC(=O)c1c2Cn3ncnc3-c3c(cccc3)-n2cn1	9.7										
CCOC(=O)c1c2n(C)c(=O)c3c(ccc(C#C[Si](C)(C)C)c3)n2cn1	7.61										
CCOC(=O)c1cc2c(cn1)[nH]c1c2cc(I)cc1	6.973333333333334										
CCOC(=O)c1cc2c3ccccc3c(N=O)c-2c[nH]1	5.24										
CCOC(=O)c1ccc(OCc2c(C)onc2-c2ccccc2)nc1C	7.71										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(Br)cc2)n1	6.72										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(C)cc2)n1	6.0										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(Cl)cc2)n1	6.22										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(I)cc2)n1	6.35										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(N)cc2)n1	5.37										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(NC(C)=O)cc2)n1	4.72										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc(OC)cc2)n1	5.72										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccc([N+](=O)[O-])cc2)n1	5.62										
CCOC(=O)c1cn(-c2c(Cl)cc(Cl)cc2)c(-c2ccccc2)n1	5.75										
CCOC(=O)c1cn(-c2cc(Cl)c(Cl)cc2)c(-c2ccc(Cl)cc2)n1	5.64										
CCOC(=O)c1cn(-c2cc(Cl)ccc2)c(-c2ccccc2)n1	5.52										
CCOC(=O)c1cn(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)n1	5.82										
CCOC(=O)c1cn(-c2ccc(F)cc2)c(-c2ccc(F)cc2)n1	5.51										
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(C)cc2)n1	5.39										
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(Cl)cc2)n1	5.38										
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccc(OC)cc2)n1	5.04										
CCOC(=O)c1cn(-c2ccccc2)c(-c2ccccc2)n1	5.19										
CCOC(=O)c1cn(C2=NCC(=O)N3CCc4c(cccc4I)C3=C2)cn1					5.77	5.0					
CCOC(=O)c1cn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)nc1							7.4				
CCOC(=O)c1cn(Cc2ccc3c(-c4ccc(F)cc4)cc(C(N)=O)nc3c2)nc1C(F)(F)F							7.33				
CCOC(=O)c1cn2Cc3c(C)ncn3-c3c(cc(Br)cc3)-c2n1	8.27										
CCOC(=O)c1cn2cc(C)nc(C#Cc3ccc(C#N)cc3)c2c1					4.8						
CCOC(=O)c1cn2cc(C)nc(C#Cc3ccc(C(F)(F)F)cc3)c2c1					4.8						
CCOC(=O)c1cn2cc(C)nc(C#Cc3ccc(Cl)cc3)c2c1					4.8						
CCOC(=O)c1cn2cc(C)nc(C#Cc3ccc(F)cc3)c2c1					6.4						
CCOC(=O)c1cn2cc(C)nc(C#Cc3cccc(C#N)c3)c2c1					8.5						
CCOC(=O)c1cn2cc(C)nc(C#Cc3cccc(C(F)(F)F)c3)c2c1					6.7						
CCOC(=O)c1cn2cc(C)nc(C#Cc3cccc(Cl)c3)c2c1					7.7						
CCOC(=O)c1cn2cc(C)nc(C#Cc3ccccc3)c2c1					8.0						
CCOC(=O)c1cn2cc(C)nc(C#Cc3ccccc3F)c2c1					6.5						
CCOC(=O)c1cn2cc(C)nc(C#Cc3cnccc3)c2c1					5.8						
CCOC(=O)c1cn2cc(C)nc(C#Cc3cscc3)c2c1					8.1						
CCOC(=O)c1cnc2c(OC)cccc2c1N1CCN(c2c(F)cccc2)CC1			4.523		4.523	4.523	4.523			4.523	4.523
CCOC(=O)c1cnc2c(OC)cccc2c1N1CCN(c2c(OC)cccc2)CC1			4.523								4.523
CCOC(=O)c1cnc2ccc(CC)cc2c1O	8.23										
CCOC(=O)c1cncn1C(C)c1ccc(C2(C(F)(F)F)N=N2)cc1	4.855										
CCOC(=O)c1cncn1C(C)c1ccccc1	5.21										
CCOC(=O)c1ncc2C(=O)c3c(cccc3)-c2c1	4.59										
CCOC(=O)c1ncc2Cc3c(cccc3)-c2c1	6.169999999999999										
CCOC(=O)c1ncc2[nH]c3c(c(OC(C)C)ccc3)c2c1C	6.86										
CCOC(=O)c1ncc2[nH]c3c(cc(C#C[Si](C)(C)C)cc3)c2c1	7.281666666666666										
CCOC(=O)c1ncc2[nH]c3c(cc(O)cc3)c2c1COC	7.638										
CCOC(=O)c1ncc2[nH]c3c(cc(OC)c(OC)c3)c2c1CC	8.072										
CCOC(=O)c1ncc2[nH]c3c(cc(OC)cc3)c2c1CC	8.178										
CCOC(=O)c1ncc2[nH]c3c(cc(OC)cc3)c2c1COC	8.45										
CCOC(=O)c1ncc2[nH]c3c(cc(OCc4cc5c(cccc5)cc4)cc3)c2c1CC	6.274										
CCOC(=O)c1ncc2[nH]c3c(cc(OCc4cc5c(cccc5)cc4)cc3)c2c1COC	6.7075										
CCOC(=O)c1ncc2[nH]c3c(cc(OCc4cccc5ccccc45)cc3)c2c1CC	6.274										
CCOC(=O)c1ncc2[nH]c3c(cc(OCc4cccc5ccccc45)cc3)c2c1COC	6.7075										
CCOC(=O)c1ncc2[nH]c3c(cc(OCc4ccccc4)cc3)c2c1	6.606										
CCOC(=O)c1ncc2[nH]c3c(cc(OCc4ccccc4)cc3)c2c1CC	7.2975										
CCOC(=O)c1ncc2[nH]c3c(cccc3)c2c1	7.985500000000001										
CCOC(=O)c1ncc2[nH]c3c(cccc3)c2c1COC	7.9990000000000006										
CCOC(=O)c1ncc2nc(O)c3c(cccc3)c2c1	5.62										
CCOC(=O)c1ncc2oc3c(cccc3)c2c1	5.07										
CCOC(=O)c1ncc2sc3c(cccc3)c2c1	5.77										
CCOC(O)=C(C=Nc1ccc(OCC)cc1)C(=O)c1c(Cl)cccc1	6.7										
CCOCCCN(c1c2nc(O)c(O)nc2cc(Cl)c1Cl)S(C)(=O)=O		7.72									
CCOCCN(c1c2nc(O)c(O)nc2cc(Cl)c1Cl)S(C)(=O)=O		6.68									
CCOCCOCCN(c1c2nc(O)c(O)nc2cc(Cl)c1Cl)S(C)(=O)=O		6.78									
CCOCc1c2CN(C)C(=O)c3c(ccc(Cl)c3)-n2cn1	7.08										
CCOCc1c2n(C)c(=O)c3c(ccc(Cl)c3)n2cn1	6.6899999999999995										
CCOCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4nc(C)cs4)C3=C2)cn1					6.47	5.0					
CCOCc1cn(C2=NCC(=O)N3CCc4c(cccc4-c4nccs4)C3=C2)cn1					7.25	5.73					
CCOCc1nnc2c(C(F)(F)F)c(-c3cc(F)c(Oc4c(C)nc(C)cc4)cc3)ccn12							8.047				
CCOCc1nnc2c(Cl)c(-c3cc(F)c(Oc4c(C)nc(C)cc4)cc3)ccn12							7.64				
CCON=C(C)c1ccc2c(c1)ncn2-c1cc(-c2cccnc2)ccc1	8.34425										
CCOP(=O)(CCC#Cc1ccc(C2SCC(C(C)(C)C)CS2)cc1)OCC	5.52										
CCO[n+]1c(Oc2nn3c(-c4ccccc4)nnc3c3c2C2CCC3CC2)cccc1	6.465										
CCOc1c(-c2cc(F)cc(-n3nnc(-c4ncccc4)n3)c2)cccc1					6.35						
CCOc1c(-c2ccc(CN3CC(C)OC3=O)cc2)cccc1							7.58				
CCOc1c(-c2cccc(-n3nnc(-c4ncccc4)n3)c2)cccc1					6.5						
CCOc1c(C(F)(F)F)cc2NC(=O)CC(c3cc(-c4cc(C)ncc4)ccc3)=Nc2c1							7.822				
CCOc1c(C(F)(F)F)cc2NC(=O)CC(c3cccc(-c4ccncc4)c3)=Nc2c1							7.42				
CCOc1c(CN=C(N)C=Cc2ccccc2)cccc1		9.3									
CCOc1c(Nc2cccc(C)n2)nccn1					6.3020000000000005						
CCOc1c(Nc2nc(C(F)(F)F)ccc2)nccc1					5.72						
CCOc1c(Nc2nc(C)ccc2)nccc1C					5.57						
CCOc1c(O)c([N+](=O)[O-])cc(C(O)P(=O)(O)CCC(N)C(=O)O)c1			4.85								5.183
CCOc1c([N+](=O)[O-])c2c(cc1F)nc(O)c(O)n2		5.44									
CCOc1c2Cn3nccc3-c3c(ccc(Cl)c3)-n2cn1	8.85										
CCOc1c2Cn3nccc3-c3c(cccc3)-n2cn1	9.7										
CCOc1cc(-c2c(C#N)nccc2)cnc1Nc1nc(C)ccc1					7.1						
CCOc1cc(-c2c(C)ccnc2)cnc1Nc1nc(C)ccc1					7.35						
CCOc1cc(-c2cc(Br)ccc2)cnn1	8.01										
CCOc1cc(-c2cc(F)ccc2)cnc1Nc1nc(C)ccc1					6.9						
CCOc1cc(-c2ccc(C)cc2)cnc1Nc1nc(C)ccc1					6.29						
CCOc1cc(-c2ccccc2)cnc1Nc1cccc(C)n1					6.572						
CCOc1cc(-c2ccccc2C#N)cnc1Nc1cccc(C)n1					7.431						
CCOc1cc(-c2cnccc2)cnc1Nc1nc(C)ccc1					7.921						
CCOc1cc(-c2cncnc2)cnc1Nc1cccc(C)n1					7.442						
CCOc1cc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(C)Cn23)ccc1C							8.41				
CCOc1cc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(C)Cn23)ccc1C(F)(F)F							8.96				
CCOc1cc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(C)Cn23)ccc1CC							8.23				
CCOc1cc(-c2nc(-c3cc(C)nc(C)c3)c3CCOCCn23)ccc1CC							7.97				
CCOc1cc(-c2nc(-c3cc(C)nc(C)c3)c3CCOCCn23)ccc1Cl							7.64				
CCOc1cc(-c2nc(-c3ccnc(C)c3)c3CCOC(C)Cn23)ccc1C							7.78				
CCOc1cc(-c2nc(-c3ccnc(C)c3)c3CCOC(C)Cn23)ccc1C(F)(F)F							8.77				
CCOc1cc(-c2nc(-c3ccnc(C)c3)c3CCOC(C)Cn23)ccc1CC							8.1				
CCOc1cc(-c2nc(-c3ccnc(C)c3)c3CCOCCn23)ccc1CC							7.68				
CCOc1cc(-c2ncccc2)cnc1Nc1nc(C)ccc1					6.712000000000001						
CCOc1cc(-c2nscc2)cnc1Nc1nc(C)ccc1					6.612						
CCOc1cc(Br)cnc1Nc1nc(C)ccc1					7.33						
CCOc1cc(C#N)cnc1Nc1nc(C)ccc1					7.34						
CCOc1cc(C)cnc1Nc1cccc(C)n1					6.922000000000001						
CCOc1cc(Cl)cnc1Nc1nc(C)ccc1					7.77						
CCOc1cc(Oc2cnccc2)cnc1Nc1cccc(C)n1					7.747999999999999						
CCOc1cc2c(cc1)CC1C3CCCCC23CCN1C		6.97									
CCOc1ccc(-c2ccc(CN3CC(C)OC3=O)cc2)cc1							7.01				
CCOc1ccc(-c2cn(CC(=O)N3CCN(c4ncccn4)CC3)c(-c3ccccc3)n2)cc1					6.17						
CCOc1ccc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(C)Cn23)cc1C							8.54				
CCOc1ccc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(C)Cn23)cc1Cl							8.55				
CCOc1ccc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(CF)Cn23)cc1C							8.77				
CCOc1ccc(-c2nc(-c3cc(C)nc(C)c3)c3CCOC(CF)Cn23)cc1Cl							8.22				
CCOc1ccc(-c2nc(-c3cc(C)nc(C)c3)c3CCOCCn23)cc1Cl							7.32				
CCOc1ccc(-c2nsc(NC(=O)C3CC3C)c2C)cc1					7.72	7.04					
CCOc1ccc(-n2c(C)cc(C(=O)CSCc3cc(C)ccc3)c2C)cc1									5.0		
CCOc1ccc(-n2c(C)cc(C(=O)CSCc3ccc(OC)cc3)c2C)cc1			5.5						5.0		5.0
CCOc1ccc(-n2c(C)cc(C(=O)CSCc3cccc(C)c3)c2C)cc1			5.5								
CCOc1ccc(-n2c(C)cc(C(=O)CSc3ccc(OC)cc3)c2C)cc1			5.5								5.0
CCOc1ccc2c(-c3cn(-c4ccccc4)nc3)ccnc2c1											6.27
CCOc1cccc(Nc2nc3c(CCCc4c-3cn[nH]4)s2)n1											6.539
CCOc1cccc2c1C(=O)N(Cc1cc(Br)ccc1NC(=O)c1ccccn1)C2=O					6.141						
CCOc1cccc2c1C(=O)N(Cc1cc(Cl)ccc1NC(=O)c1ccccn1)C2=O					6.551						
CCOc1cccnc1COc1nn2c(-c3ccccc3)nnc2c2c1C1CCC2CC1	8.84										
CCOc1cccnc1Nc1ccccn1					6.86						
CCOc1cccnc1Nc1nc(C(=O)OC)ccc1					5.21						
CCOc1cccnc1Nc1nc(C)ccc1					7.4						
CCOc1cccnc1Nc1nc(OC)ccc1					6.252000000000001						
CCOc1ncc2[nH]c3c(cccc3)c2c1	7.434666666666666										
CCOc1nncc(-c2cccc(C#N)c2)c1	7.29										
CCS(=O)(=O)N(CCC(F)(F)F)c1c2nc(O)c(O)nc2cc(Cl)c1Cl		7.41									
CCS(=O)(=O)N(Cc1cnccc1)c1cc(C(=O)c2ccccc2)ccc1							5.96				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(C(C)c2ccccc2)ccc1							7.14				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(C(F)c2ccccc2)ccc1							6.75				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(C(O)c2ccccc2)ccc1							5.6				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(COc2ccccc2)ccc1							6.8				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(Cc2ccccc2)ccc1							6.51				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(OC(F)(F)F)ccc1							5.8				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(OCc2ccccc2)ccc1							6.36				
CCS(=O)(=O)N(Cc1cnccc1)c1cc(Oc2ccccc2)ccc1							6.44				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(C(=O)c2ccccc2)cc1							5.38				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(C(C)c2ccccc2)cc1							5.85				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(C(F)c2ccccc2)cc1							4.523				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(C(O)c2ccccc2)cc1							4.523				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(COc2ccccc2)cc1							5.68				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(Cc2ccccc2)cc1							5.8				
CCS(=O)(=O)N(Cc1cnccc1)c1ccc(Oc2ccccc2)cc1							5.82			4.9030000000000005	
CCS(=O)(=O)Nc1cc2c(cc1)[nH]c(Cc1ccc(Oc3ccccc3)cc1)n2		8.6									
CCS(=O)(=O)c1c2Cn3ncnc3-c3c(ccc(Cl)c3)-n2cn1	6.67										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(C#N)c1	7.54										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(Cl)c1	7.84										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(F)c1	7.46										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)c(OC)c1	7.85										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C(C)C)ccc2F)cc1	7.62										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3(C)CC3)ccc2F)cc1	7.46										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)c(C#N)c1	6.77										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)c(F)c1	7.17										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CC3)ccc2F)cc1	7.51										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CCC3)ccc2F)c(F)c1	6.83										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CCC3)ccc2F)cc1	7.13										
CCS(=O)(=O)c1ccc(-c2cc(-c3cnnc4c3ncn4C3CCCC3)ccc2F)c(OC)c1	6.93										
CCSc1c([N+](=O)[O-])c2c(cc1Cl)nc(O)c(O)n2		6.19									
CCSc1c2C(=O)CC(C)(C)Cc2c(-c2n[nH]cc2)s1	8.08										
CCSc1c2C(=O)CC(C)Cc2c(-c2[n+]([O-])cccc2)cc1	6.80825										
CCSc1c2C(=O)CC(C)Cc2c(-c2ncccc2)cc1	8.0075										
CCSc1c2C(=O)CC(C)Cc2c(-c2nccnc2)cc1	8.0625										
CCSc1c2C(=O)CC(C)Cc2c(-c2ncco2)cc1	7.81										
CCSc1c2C(=O)CC(C)Cc2c(-c2nccs2)cc1	8.2525										
CCSc1c2C(=O)CCCc2c(-c2ncccc2)cc1	6.639749999999999										
CC[n+]1ccc2c(c1)c1c(cccc1)n2CCCCCCCCCn1c2ccccc2c2c1cc[n+](CC)c2		5.905									
CCc1c(-c2cc(F)cc(-n3nnc(-c4ncccc4)n3)c2)cccc1					5.52						
CCc1c(-c2cccc(-n3nnc(-c4ncccc4)n3)c2)cccc1					6.18						
CCc1c(-c2ccccc2)n(C)nc1C(=O)Nc1nc(C)ccc1					7.57						
CCc1c(-c2cscc2)nc2ccc(C(=O)C3CCC(OC)CC3)cc2c1						6.72					
CCc1c(Br)c(CC)ccc1	4.3										
CCc1c(C#Cc2cnccc2)nc(C)s1					5.91						
CCc1c(C(=O)O)cnc(N)c1	5.03										
CCc1c(C(=O)OC(C)C)nc2ccc(C(=O)C3CCC(OC)CC3)cc2c1						5.2					
CCc1c(C)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)nn1	5.97										
CCc1c(C)nc2ccc(C(=O)C3CC4CCC3C4)cc2c1						5.0					
CCc1c(C)nc2ccc(C(=O)C3CCC(O)CC3)cc2c1						7.1					
CCc1c(C)nc2ccc(C(=O)C3CCC(OC)CC3)cc2c1						9.06					
CCc1c(C)nc2ccc(C(=O)C3COc4c(cccc4)O3)cc2c1						8.152000000000001					
CCc1c(C)nc2ccc(C(=O)C3Cc4c(cccc4)C3)cc2c1						5.93					
CCc1c(C)nc2ccc(C(=O)CC3CCC(OC)CC3)cc2c1						7.071000000000001					
CCc1c(C)nc2ccc(C(=O)CCc3ccccc3)cc2c1						5.0					
CCc1c(C)nc2ccc(C(=O)Cc3ccccc3)cc2c1						7.291					
CCc1c(C)nnn1-c1c(Cl)cc(C(F)(F)F)cc1Cl	5.039										
CCc1c(CC)cc2nc(O)c(O)nc2c1		5.75									
CCc1c(CC)n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)nn1	6.02										
CCc1c(CC)nc2ccc(C(=O)C3CCC(OC)CC3)cc2c1						8.1					
CCc1c(Cl)c(N(CCCOC)S(C)(=O)=O)c2nc(O)c(O)nc2c1		7.31									
CCc1c(Cl)cc2nc(O)c(O)nc2c1		5.85									
CCc1c(Cl)cc2nc(O)c(O)nc2c1N(CCO)S(C)(=O)=O		7.24									
CCc1c(Cn2cc(-c3ccc(Cl)c(OC(F)F)c3)cn2)cn[nH]1		5.43									
CCc1c(N)ncc(C(=O)O)c1	4.0										
CCc1c(N=C=O)c(CC)ccc1	4.1										
CCc1c(N=C=S)c(CC)ccc1	4.15										
CCc1c(NC(=N)Nc2c(CC)cccc2)cccc1		6.2700000000000005									
CCc1c(O)nc2ccc(C(=O)C3CCC(OC)CC3)cc2c1						7.071000000000001					
CCc1c(S(=O)(=O)Cc2c(C)cc(C)cc2C)sc(NC(=O)c2ccccn2)n1											6.45
CCc1c(S(=O)(=O)Cc2c(Cl)cccc2Cl)sc(NC(=O)c2ccccn2)n1											7.06
CCc1c(S(=O)(=O)Cc2c(F)cccc2Cl)sc(NC(=O)c2ccccn2)n1											6.85
CCc1c(S(=O)(=O)Cc2c(F)cccc2F)sc(NC(=O)c2ccccn2)n1											6.82
CCc1c(S(=O)(=O)Cc2ccc(C)cc2)sc(NC(=O)c2ccccn2)n1											6.35
CCc1c(S(=O)(=O)Cc2ccc(Cl)cc2Cl)sc(NC(=O)c2ccccn2)n1											6.03
CCc1c(S(=O)(=O)Cc2ccc(Cl)cc2F)sc(NC(=O)c2ccccn2)n1											6.66
CCc1c(S(=O)(=O)Cc2cccc(Cl)c2F)sc(NC(=O)c2ccccn2)n1											6.31
CCc1c([N+](=O)[O-])c2c(cc1Cl)nc(O)c(O)n2		6.89									
CCc1c2C(=O)CC(C)(C)Cc2c(-c2n[nH]cc2)s1	7.0125										
CCc1c2CN(C)C(=O)c3c(ccc(Cl)c3)-n2cn1	6.068										
CCc1c2Cn3ncnc3-c3c(cccc3)-n2cn1	9.3										
CCc1c2c(cnc1C(=O)NN)[nH]c1c2cc(OC)c(OC)c1	6.1706										
CCc1c2c(cnc1C(=O)OC)[nH]c1c2cc(OC)c(OC)c1	7.965999999999999										
CCc1c2n(C)c(=O)c3c(ccc(Cl)c3)n2cn1	6.5649999999999995										
CCc1cc(-n2cnc3c(sc4c3c(N(C)C)ccn4)c2=O)ccc1					4.0	8.05					
CCc1cc(C2=NCC(=O)N3CCc4c(cccc4OC)C3=C2)ccn1					6.46	6.03					
CCc1cc(N)cc(N2CCc3c(cccc3)C2)n1		8.52									
CCc1cc(OCC2CN(c3ccccc3)C(=O)O2)ccc1							6.442				
CCc1cc(Oc2c(F)cc(-c3c(Cl)c4nnc(CC5CC5)n4cc3)cc2)ccn1							7.452999999999999				
CCc1cc2c(cc1)-n1cnc(C(=O)OC(C)(C)C)c1CN(C)C2=O	7.816										
CCc1cc2c(cc1)-n1cnc(C(=O)OCCCOC(=O)c3c4CN(C)C(=O)c5c(ccc(CC)c5)-n4cn3)c1CN(C)C2=O	5.675										
CCc1cc2c(ccc(C(=NN)C3CCC(OC)CC3)c2)nc1OC						5.361000000000001					
CCc1cc2c(ccc(C(=O)C3CCC(OC)CC3)c2)n2nnnc12						6.348					
